id_prose,sin_patente,sin_fecha_siniestro,ase_abreviatura,obs_ult_estado,sin_siniestro,sin_fecha_denuncia,lug_desc,pro_descripcion_provincia,reg_descripcion_comuna,sin_hora_siniestro,esp_desc,sin_check_registro_civil,sin_concurrencia,sin_ind_caso_raro,tve_desc,mar_desc,sin_ano_vechiculo,cve_desc,sin_valor_comercial_veh,sin_dispositivos_vehiculo,reg_descripcion_region_asegurado,reg_descripcion_comuna_asegurado,reg_descripcion_region_conductor,sin_comisaria,sin_fecha_parte,sin_relato,sin_activo,EncontradoOtraVia
80758.0,HJWY46  ,09-06-2016 0:00,LIBERTY,,1443099.0,10-06-2016 0:00,Otra,Otra,Otra,8:00:00 AM,SEBV ENCONTRO ,S,N,N,AUTOMOVIL,MITSUBISHI,2016.0,Gris,9167919.0,N,Región de Valparaíso,Otra,Otra,6a Comisaría Villa Alemana Prefectura Via del Mar,09-06-2016 0:00,DEJE EL VEHÍCULO ESTACIONADO EN MI DOMICILIO Y AL REGRESAR A MI DOMICILIO DESDE MI TRABAJO ME PERCATO DE QUE HABÍAN ENTRADO A ROBAR A MI DOMICILIO Y SE HABÍAN LLEVADO EL MI VEHÍCULOCUENTA CON TODAS LAS LLAVES DEL VEHÍCULO  NO SI EL VEHÍCULO FUE ROBADO DESDE UN ESTACIONAMIENTO PAGADOCUENTA CON ALGÚN COMPROBANTE NOEL VEHÍCULO CUENTA CON ALGÚN MECANISMO DE SEGURIDAD  SI,S,NO
41835.0,SW2886  ,11-01-2012 0:00,LIBERTY,,1136167.0,11-01-2012 0:00,Otra,Otra,Otra,1:00:00 AM,SEBV ENCONTRO ,S,N,N,AUTOMOVIL,KIA MOTORS,2007.0,Blanco,6696612.0,N,Región Metropolitana de Santiago,Las Condes,Otra,19a. Comisaría Providencia Prefectura Santiago Ori,11-01-2012 0:00,DEJE EL VEHÍCULO ESTACIONADO PARA IR A UNA ACTIVIDAD  AL VOLVER EL VEHÍCULO NO ESTABA AUN NO HA SIDO ENCONTRADO,S,SI
60291.0,BDCG81  ,08-06-2014 0:00,LIBERTY,,1296862.0,09-06-2014 0:00,Otra,Otra,Otra,7:30:00 AM,SEBV ENCONTRO ,S,N,N,AUTOMOVIL,B.M.W.,2008.0,Gris,16491643.0,N,Región Metropolitana de Santiago,Las Condes,Otra,54a Comisaría Huechuraba Prefectura Santiago Norte,08-06-2014 0:00,DEJE EL VH ESTACIONADO EN MI DOMICILIO LOS CUALES UNOS ANTISOCIALES INGRESARON A MI DOMICILIO Y ROBARON EL VH CON LAS LLAVES,S,NO
50252.0,FCWP38  ,09-04-2013 0:00,LIBERTY,El siniestro ha sido cerrado en la gestión de procesos de Robos,1213554.0,10-04-2013 0:00,Otra,Otra,Otra,11:00:00 AM,SEBV ENCONTRO ,S,N,N,CAMIONETA,NISSAN,2012.0,Plateado,17894073.0,N,Región de Atacama,Copiapó,Otra,37a. Comisaría Vitacura Prefectura Santiago Orient,09-04-2013 0:00,DEJE EL VEH ESTACIONADO EN LA CALLE POR APP  2 HORAS Y AL VOLVER EL VEH NO ESTABA,S,NO
82645.0,HYJJ78  ,06-08-2016 0:00,LIBERTY,,1455003.0,16-08-2016 0:00,Otra,Otra,Otra,6:00:00 AM,SEBV ENCONTRO ,S,N,N,AUTOMOVIL,RENAULT,2016.0,Naranja,9578900.0,N,Región Metropolitana de Santiago,Conchalí,Otra,6a Comisaría Recoleta Prefectura Santiago Norte,06-08-2016 0:00,AL BAJAR DE MI VEHÍCULO PARA ABRIR EL PORTÓN DEL DOMICILIO AL VOLVER AL VEHÍCULO PARA SUBIR VEO A MI EX PAREJA QUE ME TIRO ALGO EN LOS OJOS Y SE LLEVÓ EL VEHÍCULO A LA FECHA NO SE NADA DEL VEHÍCULOCARABINEROS  NO ENTREGA COMPRBANTE DEL DENUNCIO POR QUE CON LOS NERVIOS LO PERDIOCUENTA CON TODAS LAS LLAVES DEL VEHÍCULO  NO SI EL VEHÍCULO FUE ROBADO DESDE UN ESTACIONAMIENTO PAGADOCUENTA CON ALGÚN COMPROBANTE  NO EL VEHÍCULO CUENTA CON ALGÚN MECANISMO DE SEGURIDAD  NO,S,NO
70702.0,DLFK88  ,04-07-2015 0:00,LIBERTY,,1378096.0,06-07-2015 0:00,Otra,Otra,Otra,7:20:00 AM,SEBV ENCONTRO ,S,N,N,FURGON,PEUGEOT,2012.0,Blanco,7496883.0,N,Región Metropolitana de Santiago,Quinta Normal,Otra,22a Comisaría Quinta Normal Prefectura Santiago Oc,04-07-2015 0:00,EL VEHÍCULO ESTABA ESTACIONADO EN PATIO DE LA EMPRESA DONDE 6 TIPOS ENTRARON A ROBAR Y PARA ESCAPAR SE LLEVARON EL VEHÍCULO,S,NO
57574.0,SW2505  ,20-02-2014 0:00,LIBERTY,,1272663.0,21-02-2014 0:00,Otra,Otra,Otra,4:45:00 AM,SEBV ENCONTRO ,S,N,N,AUTOMOVIL,SUZUKI,2007.0,Gris,7048512.0,N,Región Metropolitana de Santiago,Las Condes,Otra,47a Comisaría Los Domínicos Prefectura Santiago Or,20-02-2014 0:00,ESTABA ESTACIONADO EN  LA CALLE  APROXIDAMENTE 3 HORAS Y AL REGRESAR YA NO ENCONTRE MI VEHICULOLUEGO DEJE LA DENCUNCIA EN CARABINEROS  LLAMANDOME EN LA TARDE QUE HABIAN ENCONTRADO EL VEHICULO QUE TODAVIA NO LO HE VISTODAOS INFORMADOS PARA EL VEHÍCULO ASEGURADOOTROS DAOSYA  FUE ENCONTRADO EL VEHICULO DEL ASEGURADO PERO TODAVIA NO LO HA VISTO Y NO SABE QUE DAOS TIENEPATENTE INGRESADA ASEGURADO FW2505,S,SI
71205.0,VR6485  ,23-07-2015 0:00,LIBERTY,,1381506.0,24-07-2015 0:00,Otra,Otra,Otra,10:30:00 AM,SEBV ENCONTRO ,S,N,N,AUTOMOVIL,AUDI,2003.0,Gris,10132214.0,N,Región Metropolitana de Santiago,Las Condes,Otra,19a Comisaría Providencia Prefectura Santiago Orie,23-07-2015 0:00,ME ESTACIONE ME BAJE DEL AUTO LE PUSE LLAVE Y LLEGO UN AUTO SE PUSO DETRÁS DE MÍ SE BAJARON 2 ANTISOCIALES ME AMENAZARON CON UNA ARMA DE FUEGO ME INTIMIDARON Y SE LLEVARON EL VEHÍCULO,S,SI
61388.0,DYKJ12  ,20-07-2014 0:00,LIBERTY,,1306694.0,21-07-2014 0:00,Otra,Otra,Otra,9:30:00 AM,SEBV ENCONTRO ,S,N,N,AUTOMOVIL,MERCEDES BENZ,2012.0,Negro,26999120.0,N,Región Metropolitana de Santiago,Vitacura,Otra,37a Comisaría Vitacura Prefectura Santiago Oriente,20-07-2014 0:00,ASEGURADO  LLEGO A SU DOMICILIO EN CALLE  LA AURORA 1885 VITACURA    ASEGURADO BAJA LAS MALETAS DEL VEHÍCULO APARECE  OTRO VEHÍCULO SE BAJAN 4 PERSONAS Y  NOS OBLIGAN A BAJAR DEL VEHÍCULO LLEVÁNDOSELO,S,SI
75752.0,DWHC80  ,14-11-2015 0:00,BCI,,6100880.0,15-11-2015 0:00,Domicilio,Otra,Otra,9:30:00 PM,SEBV ENCONTRO ,S,N,N,AUTOMOVIL,AUDI,2012.0,Gris,74863756.0,N,Otra,Otra,Otra,4TA. COMISARYA SANTIAGO CENTRA,14-11-2015 0:00,SINIESTRO DENUNCIADO VIA WEB POR UN USUARIO EXTERNO                             HECHOS ANTES: EL VEHYCULO SE ENCONTRABA DETENIDO EN EL SERVICENTRO SHELL QUE    ESTABA EN FUNCIONAMIENTO.                                                       HECHOS: BOMBA SHELL EN ESQUINA DE PORTUGAL CON MARYN  EL PILOTO SE ENCONTRABA   ECHANDOLE AIRE A UN NEUMATICO DEL VEHICULO  LLEGO UN JEEP SUZUKI DE COLOR       OSCURO MODELO GRAN NOMADE CON 5 PERSONAS LAS CUALES SE BAJAN CON PISTOLAS Y     CUCHILLOS  SE SUBEN ,S,NO
64398.0,CTWR32  ,06-11-2014 0:00,LIBERTY,,1330106.0,06-11-2014 0:00,Otra,Otra,Otra,12:30:00 PM,SEBV ENCONTRO ,S,N,N,STATION WAGON,TOYOTA,2011.0,Azul,9174441.0,N,Región Metropolitana de Santiago,Santiago,Otra,47a. Comisaría Los Domínicos Prefectura Santiago O,06-11-2014 0:00,DEJE EL VEH EN EL LUGAR MENCIONADO A LAS 20 30  Y   A LAS 24 00  SALI A DEJAR ARTICULOS AL VEH YA LAS 00 30 HORAS CUANDO SALI  EL VEH NO ESTABA  Y HABIAN VIDRIOS  QUEBRADO EN EL LUGAR  AL LUGAR LLEGA CARABINEROS Y PAZ CIUDADANA  CARABINEROS DE LA 7 COMISARIA DE RENCA DA AVISO QUE EL VEH YA FUE RECUPARADO DAÑOS INFORMADOS PARA EL VEHÍCULO ASEGURADOOTROS DAÑOSLATERAL DEL VEH  CON UN GOLPE NO CONOCE MAS DAÑOSPATENTE INGRESADA ASEGURADO: CTWR32,S,SI
41881.0,WF5405  ,14-04-2012 0:00,LIBERTY,,1151418.0,14-04-2012 0:00,Otra,Otra,Otra,12:30:00 PM,SEBV ENCONTRO ,S,N,N,STATION WAGON,SUBARU,2006.0,Blanco,8985788.0,N,Región Metropolitana de Santiago,Las Condes,Otra,16a. Comisaría La Reina Prefectura Santiago Orient,14-04-2012 0:00,DEJE MI VEHICULO ESTACIONADO FUERA DE MI CASA Y CUANDO VOLVI YA NO ESTABA MI AUTODAÑOS INFORMADOS PARA EL VEHÍCULO ASEGURADOOTROS DAÑOSROBO TOTAL,S,SI
51881.0,BFYC35  ,10-06-2013 0:00,LIBERTY,,1224118.0,10-06-2013 0:00,Otra,Otra,Otra,2:00:00 AM,SEBV ENCONTRO ,S,N,N,AUTOMOVIL,TOYOTA,2008.0,Blanco,4372401.0,N,Región Metropolitana de Santiago,Las Condes,Otra,18a. Comisaría Ñuñoa Prefectura Santiago Oriente,10-06-2013 0:00,DEJE EL AUTO ESTACIONADO Y CUANDO VOLVI EL VEHICULO NO SE ENCONTRABA MANTIENE ALGUN COMPROBANTE DE PAGO DE ESTACIONAMIENTO? : NO HA ENTRADO LAS LLAVES DEL AUTO A ALGUNA PERSONA? : NO POSEE ALGUNA FOTO RECIENTE DEL VEHICULO? :NO CONSERVA DUPLICADO DE LAS LLAVES? : SI LLEGÓ CARABINEROS O USTED FUE? : SI HAY TESTIGOS? :SI  MI AMIGO,S,SI
71012.0,GWLS50  ,15-07-2015 0:00,BCI,,6048408.0,15-07-2015 0:00,Domicilio,Otra,Otra,12:30:00 AM,SEBV ENCONTRO ,S,N,N,STATION WAGON,FORD,2015.0,Negro,73312192.0,N,Otra,Otra,Otra,4TA. COMISARYA SANTIAGO CENTRA,15-07-2015 0:00,SINIESTRO DENUNCIADO VIA WEB POR UN USUARIO EXTERNO                             HECHOS ANTES: EL VEHYCULO SE ENCONTRABA ESTACIONADO EN LAS CALLES SANTA ELENA   CON COQUIMBO  ESTANDO YO Y MI PAREJA EN EL INTERIOR.                            HECHOS: ESTANDO ESTACIONADO EN LAS CALLES MENCIONADAS CON MI PAREJA  UN SUJETO  ME OBLIGO VIOLENTAMENTE  CON UN ARMA DE FUEGO  A SALIR DEL VEHYCULO. YO ESTABA  SENTADO EN EL ASIENTO DEL CONDUCTOR Y MI PAREJA AL LADO. INTENTE IMPEDIR EL     ROBO  PERO OTRO SUJE,S,SI
38419.0,CXGF93  ,18-12-2011 0:00,LIBERTY,,1132003.0,19-12-2011 0:00,Otra,Otra,Otra,11:00:00 AM,SEBV ENCONTRO ,S,N,N,AUTOMOVIL,HYUNDAI,2011.0,Blanco,5845951.0,N,Región Metropolitana de Santiago,Providencia,Otra,19a. Comisaría Providencia Prefectura Santiago Ori,18-12-2011 0:00,DEJE EL VH ESTACIONADO Y AL VOLVER YA NO ESTABA -,S,NO
37317.0,VY2584  ,26-10-2011 0:00,LIBERTY,,1123112.0,27-10-2011 0:00,Otra,Santiago,Ñuñoa,10:30:00 AM,SEBV ENCONTRO ,S,N,N,AUTOMOVIL,PEUGEOT,2003.0,Azul,2746862.0,N,Región Metropolitana de Santiago,Santiago,Otra,18a. Comisaría Ñuñoa Prefectura Santiago Oriente,26-10-2011 0:00,DEJE EL VH ESTACIONADO Y CUANDO VOLVI ME PERCATE QUE YA NO ESTABA EL VH.-,S,NO
40749.0,CDDG82  ,12-03-2012 0:00,BCI,,5565267.0,13-03-2012 0:00,Domicilio,Otra,Otra,9:00:00 PM,SEBV ENCONTRO ,S,N,N,AUTOMOVIL,SUZUKI,2009.0,Blanco,3821827.0,N,Otra,Otra,Otra,18AVA COMISARIA NUNOA,12-03-2012 0:00,ESTACIONE MI VEHICULO EN CALLE ORTUZURA PARA IR AL GIMNACIO SPORTLIFE          EN LA MISMA CALLE POR ESPACIO DE 45 MINT APROX  LO DEJE BIEN ASEGURADO          CON CORTACORRIENTES AL VOLVER POR EL YA NO SE ENCONTRABA                        SE ENCONTRO HOY 13/03/2012                                                      ** DANOS PROPIOS **                                                              SIN LLANTAS Y RUEDAS                                                           CHOCADO Y SIN BATERIA,S,SI
56325.0,SW3225  ,12-12-2013 0:00,BCI,,5805854.0,12-12-2013 0:00,Domicilio,Otra,Otra,1:15:00 AM,SEBV ENCONTRO ,S,N,N,STATION WAGON,HYUNDAI,2007.0,Beige,6989268.0,N,Otra,Otra,Otra,2 COM. SANTIAGO,12-12-2013 0:00,DEJE MI VEHICULO ESTACIONADO EN LA CALLE BLANCO ENCALADA 2050                   EN LA COMUNA DE SANTIAGO  Y A LAS 01:15 DE LA MADRUGA ME DIRIJO                 HACIA MI VEHICULO Y ME ENCUENTRO CON QUE YA NO ESTABA EN EL LUGAR               QUE LO HABIA DEJADO Y ADEMAS HABIAN RESTOS DE VIDRIO EN EL LUGAR.               DANOS: VEHICULO ROBADO                                                          DEDUCIBLE: UF 3,S,NO
59906.0,GBJP96  ,20-05-2014 0:00,LIBERTY,,1292500.0,21-05-2014 0:00,Otra,Otra,Otra,7:10:00 AM,SEBV ENCONTRO ,S,N,N,AUTOMOVIL,SAMSUNG,2013.0,Plateado,10504275.0,N,Región Metropolitana de Santiago,La Florida,Otra,36a Comisaría La Florida Prefectura Cordillera,20-05-2014 0:00,EL VEHICULO ESTABA ESTACIONADO DENTRO DELA CASA Y AL LLEGAR A ESTA ME PERCATE QUE MI CASA HABIA SIDO ROBADA LLEVANDO SE MI VEHICULO DAOS INFORMADOS PARA EL VEHÍCULO ASEGURADOOTROS DAOSNO HAY DAOS AUNPATENTE INGRESADA ASEGURADO GDJP96,S,SI
70586.0,ZV2596  ,29-06-2015 0:00,BCI,,6042071.0,29-06-2015 0:00,Domicilio,Otra,Otra,10:30:00 PM,SEBV ENCONTRO ,S,N,N,STATION WAGON,HYUNDAI,2006.0,Blanco,51968009.0,N,Otra,Otra,Otra,53 COMISARYA DE LO BARNECHEA,29-06-2015 0:00,ESTABA ESTACIONADO EN EL DOMICILIO DE UN AMIGO   EN LA PLAZA EL CORRAL DESDE    LAS 20.30 HRS APROXIMADAMENTE Y AL REGRESAR AL VEHYCULO   YA NO SE ENCONTRABA.   CONVENIO :  VEHICULO FALABELLA PARRILLA D/UF 3,S,NO
44006.0,CHGF10  ,09-07-2012 0:00,LIBERTY,El siniestro ha sido cerrado en la gestión de procesos de Robos,1167003.0,09-07-2012 0:00,Otra,Otra,Otra,7:00:00 AM,SEBV ENCONTRO ,S,N,N,CAMIONETA,FORD,2010.0,Plateado,10202224.0,N,Región Metropolitana de Santiago,Santiago,Otra,3a. Comisaría Antofagasta Prefectura Antofagasta,09-07-2012 0:00,SE DEJO EL VH EN LA FAENA EL DIA SABADO  QUEDARON AHI  Y HOY SE DIERON  CUENTA DE QUE NO ESTABA,S,SI
53688.0,ZV1007  ,30-08-2013 0:00,BCI,,5763322.0,30-08-2013 0:00,Calle,Otra,Otra,8:30:00 PM,SEBV ENCONTRO ,S,N,N,AUTOMOVIL,TOYOTA,2006.0,Plateado,9225960.0,N,Otra,Otra,Otra,25A. COMISARYA MAIPU,30-08-2013 0:00,SINIESTRO DENUNCIADO VIA WEB                                                    HECHOS ANTES: ESTACIONAMIENTO SUPERMERCADO                                      HECHOS: ENTRO AL SUPERMERCADO ALREDEDOR  DE LAS 20:00 HRS SUPERMERCADO MAYORIST A 10 REALIZO LAS COMPRAS PERTINENTES DESPUES QUE REALIZO LAS COMPRAS  ME DI CUE NTA QUE NO ESTA.EN EL SUPERMERCADO ME INDICAN QUE HAY CAMARAS Y DESDE MANANA ES TA GRABACION DISPONIBLE.                                                        CUANDO SE PERCATO: 2,S,SI
61876.0,DZZZ13  ,07-08-2014 0:00,LIBERTY,,1310522.0,07-08-2014 0:00,Otra,Otra,Otra,5:30:00 AM,SEBV ENCONTRO ,S,N,N,CAMIONETA,KIA MOTORS,2013.0,Blanco,7220310.0,N,Región Metropolitana de Santiago,Lo Prado,Otra,44a Comisaría Lo Prado Prefectura Santiago Occiden,07-08-2014 0:00,EL ESTABA ESTACIONADO FRENTE AL DOMICILIO DEL CONDUCTOR CUANDO A LAS 0530 AM SE PERCATO QUE SE HABIAN ROBADO EL VHASEGURADO INFORMA QUE EL VH SE ENCONTRO EN SAN RAMON CON EL GPS CHAPA REBENTADAMOTOR TABLERO ROTODAOS POR EVALUAR,S,SI
70745.0,HDZY49  ,03-07-2015 0:00,LIBERTY,,1378552.0,07-07-2015 0:00,Otra,Otra,Otra,8:30:00 AM,SEBV ENCONTRO ,S,N,N,AUTOMOVIL,CHEVROLET,2015.0,Gris,7472896.0,N,Región Metropolitana de Santiago,Santiago,Otra,36a Comisaría La Florida Prefectura Cordillera,03-07-2015 0:00,AL MOMENTO DE ESTAR INGRESANDO VH A DOMICILIO APARECEN  3 TIPOS LOS CUALES BAJAN AL CONDUCTOR ROBANDOLE VH,S,NO
60729.0,NX4960  ,20-06-2014 0:00,AIG CHILE,,603756.0,23-06-2014 0:00,Calle,Santiago,La Reina,11:45:00 AM,SEBV ENCONTRO ,S,N,N,AUTOMOVIL,NISSAN,1996.0,Rojo,2000000.0,S,Región Metropolitana de Santiago,La Granja,Región Metropolitana de Santiago,16° Com. La Reina,21-06-2014 0:00,Vehiculo estacionado fue robado,S,SI
62431.0,DFHS53  ,31-08-2014 0:00,LIBERTY,,1315456.0,01-09-2014 0:00,Otra,Otra,Otra,10:00:00 AM,SEBV ENCONTRO ,S,N,N,AUTOMOVIL,SAMSUNG,2011.0,Plateado,5066778.0,N,Región Metropolitana de Santiago,Ñuñoa,Otra,8a Comisaría Florida Prefectura Valparaíso,31-08-2014 0:00,LLEGO AL LUGAR MENCIONADO EL DÍA SÁBADO 3008 A LAS 1400 HRS Y REGRESE EL DÍA DOMINGO 3108 A LAS 1000 Y ME PERCATE QUE EL VH NO SE ENCONTRABA NOTA CLIENTE LLAMA EL MISMO 3108 EJECUTIVA QUE LO ATIENDE LE INDICA QUE LLENARA UN FORMULARIO SE COMUNICA EL DÍA DE HOY COMO AUN NO ESTÁ INGRESADO SE TOMAN DATOS Y SE INGRESA A SISTEMA,S,SI
47228.0,BPHK39  ,30-11-2012 0:00,BCI,,5655223.0,30-11-2012 0:00,Domicilio,Otra,Otra,12:08:00 AM,SEBV ENCONTRO ,S,N,N,STATION WAGON,HYUNDAI,2008.0,Gris,3889778.0,N,Otra,Otra,Otra,47A. COMISARYA LOS DOMINICOS,30-11-2012 0:00,SINIESTRO DENUNCIADO VIA WEB                                                    HECHOS ANTES: ESTACIONADO A LA ALTURA DE PASAJE COLON 3963.                     HECHOS: ME ESTACIONE Y ME BAJE AL DEPARTAMENTO DE UNA AMIGA AL VOLVER YA NO EST ABA PERO HABIAN RESTOS DE VIDRIOS QUE DESPUES  CUANDO SE ENCONTRO EL VEHICULO   RESULTARON SER DEL VIDRIO POLARIZADO DE LA PUERTA TRASERA COILOTO.              CUANDO SE PERCATO: 00:08 HRS.                                                   UTLIMO TRAYECTO: DES,S,SI
57581.0,DWYH30  ,23-02-2014 0:00,LIBERTY,,1272777.0,23-02-2014 0:00,Otra,Otra,Otra,12:01:00 PM,SEBV ENCONTRO ,S,N,N,AUTOMOVIL,DODGE,2012.0,Negro,36957150.0,N,Región Metropolitana de Santiago,Ñuñoa,Otra,33a Comisaría Libertadores uoa Prefectura Santiago,23-02-2014 0:00,SALIENDO  DEL EDIFICIO DE  UN AMIGO   SE ME  CRUZO  UN AUTO Y ME ROMPIERON VENTANA  ME ENCAONARON Y ME OBLIGARON A SALIR DEL AUTO ACTO SEGFUIDO SE LLEVAFRON VEHICULODAOS INFORMADOS PARA EL VEHÍCULO ASEGURADOOTROS DAOSROBO VEHICULOPATENTE INGRESADA ASEGURADO DWYH30,S,SI
75747.0,WB1923  ,13-11-2015 0:00,LIBERTY,,1404496.0,16-11-2015 0:00,Otra,Otra,Otra,8:10:00 AM,SEBV ENCONTRO ,S,N,N,FURGON,PEUGEOT,2006.0,Blanco,7662171.0,N,Región Metropolitana de Santiago,Santiago,Otra,62° Comisaria de San Geronimo,13-11-2015 0:00,DEJE ESTACIONADO EL VEHÍCULO AFUERA DE MI DOMICILIO Y CUANDO ME DESPERTE ME PERCATE QUE SE HABIAN ROBADO MI VEHICULOASEFGURADO NO POSEE CORREO ELECTRONICO CUENTA CON TODAS LAS LLAVES DEL VEHÍCULO  SI SI EL VEHÍCULO FUE ROBADO DESDE UN ESTACIONAMIENTO PAGADOCUENTA CON ALGÚN COMPROBANTE  NO EL VEHÍCULO CUENTA CON ALGÚN MECANISMO DE SEGURIDAD  NO,S,NO
59873.0,DVZH51  ,21-05-2014 0:00,LIBERTY,,1292575.0,22-05-2014 0:00,Otra,Otra,Otra,1:30:00 AM,SEBV ENCONTRO ,S,N,N,AUTOMOVIL,OPEL,2012.0,Rojo,6302444.0,N,Región Metropolitana de Santiago,Ñuñoa,Otra,Tenencia Forestal,21-05-2014 0:00,SE DEJA ESTACIONADO EL VH EN LA DIRECCIÓN ANTES REFERIDA AL VOLVER ME PERCATO QUE SE HABÍAN ROBADO EL VEHÍCULO COMO 1 ½ A 2 HORAS EL VH FUE RECUPERADO POR CARABINEROSASEGURADO INDICA QUE LLAMO EL DÍA DE AYER COMO A LAS 1530 APROX PARA DENUNCIAR EL SINIESTRO Y HABLO CON ESTEBAN TORO DE LA ASISTENCIA Y LE TOMO LOS DATOS Y LE DIJO QUE LLAMARA NUEVAMENTE HOY LE INDICO UN NÚMERO DE EXPEDIENTE EL 1208285,S,SI
59825.0,BYVY28  ,18-05-2014 0:00,BCI,,5874454.0,19-05-2014 0:00,Domicilio,Otra,Otra,10:54:00 PM,SEBV ENCONTRO ,S,N,N,AUTOMOVIL,TOYOTA,2009.0,Blanco,10505589.0,N,Otra,Otra,Otra,33A. COMISARYA NUNOA,18-05-2014 0:00,SINIESTRO DENUNCIADO VIA WEB                                                    HECHOS ANTES:  CALLE DE SIMON BOLIVAR AL COSTADO DEL NUMERO 2644                HECHOS: EL VEHICULO ESTABA ESTACIONADO EN LA CALLE DE SIMON BOLIVAR AL COSTADO  DEL NUMERO 2644  ALREDEDOR DE LAS 21:15 HORAS CUANDO FUI A RETIRARLO A LAS 22:5 0 APROX. EL VEHICULO NO ESTABA                                                  CUANDO SE PERCATO: 23:50                                                        UTLIMO TRAYECTO: IGL,S,NO
76250.0,DFKK38  ,05-12-2015 0:00,LIBERTY,,1408546.0,09-12-2015 0:00,Otra,Otra,Otra,1:30:00 AM,SEBV ENCONTRO ,S,N,N,AUTOMOVIL,HYUNDAI,2011.0,Blanco,7684635.0,N,Región Metropolitana de Santiago,Lo Barnechea,Otra,37a Comisaría Vitacura Prefectura Santiago Oriente,05-12-2015 0:00,DEJO EL VEHÍCULO ESTACIONADO EN EL DOMICILIO DE UN AMIGO Y COMO LAS 0100 CUANDO LO VA  A VER SE PERCATA QUE HABÍA VIDRIOS QUEBRADOS Y EL TAG ESTABA BOTADO Y EL VEHÍCULO NO ESTABAPOSTERIORMENTE SE HIZO LA DENUNCIA Y SE ENCONTRÓ EL DÍA 05122015 ALREDEDOR DE LAS 1200 EN LAMPANOTA ASEGURADO LLAMA A LA COMPAIA PARA DEJAR REGISTRO DE SINIESTRO EL DIA 05122015  A LAS 1600 HABLO CON JAZMIN RIQUELME QUIEN NO LE DA REGISTRO DE SINIESTRO CUENTA CON TODAS LAS LLAVES DEL VEHÍCULO  SI S,S,NO
86942.0,ZB4929  ,13-01-2017 0:00,BCI,,6287593.0,16-01-2017 0:00,Domicilio,Otra,Otra,9:30:00 PM,SEBV ENCONTRO ,S,N,N,AUTOMOVIL,SUZUKI,2006.0,Rojo,81926334.0,N,Otra,Otra,Otra,17A. COMISARYA LAS CONDES,13-01-2017 0:00,SINIESTRO DENUNCIADO VIA WEB POR UN USUARIO EXTERNO                             HECHOS ANTES: ESTACIONE EL AUTO A LAS 20:30 EN ROSARIO ROSALES ESQUINA AV       KENNEDY INTERIOR  VEREDA ORIENTE.                                               HECHOS: EL VEHYCULO SE ENCONTRABA ESTACIONADO EN LA VYA PUBLICA MIENTRAS YO ME  ENCONTRABA VISITANDO AMIGOS EN UN EDIFICIO EN AV. KENNEDY INTERIOR 8251 ESQUINA ROSARIO ROSALES  CUANDO HACIA LAS 21:30 HORAS FUIMOS ALERTADOS POR VECINOS DEL  EDIFICIO  MEDIANTE M,S,NO
57971.0,BHPD83  ,07-03-2014 0:00,BCI,,5841886.0,08-03-2014 0:00,Calle,Otra,Otra,11:20:00 AM,SEBV ENCONTRO ,S,N,N,AUTOMOVIL,TOYOTA,2008.0,Gris,65876552.0,N,Otra,Otra,Otra,2DA. COMISARYA SANTIAGO CENTRA,07-03-2014 0:00,SINIESTRO DENUNCIADO VIA WEB                                                    HECHOS ANTES: ESTACIONADO FRENTE AL N 474 DE CLUB HIPICO                        HECHOS: ESTABAMOS ESTACIONADOS EN CALLE CLUB HIPICO 474 Y NOS AVISAN QUE SE LLE VARON EL AUTO                                                                   CUANDO SE PERCATO: NOS AVISAN A LAS 11.20 PM                                    UTLIMO TRAYECTO: DESDE CASA A CLUB HIPICO 474,S,NO
46053.0,DHHF53  ,22-09-2012 0:00,LIBERTY,,1179478.0,22-09-2012 0:00,Otra,Otra,Otra,3:00:00 AM,SEBV ENCONTRO ,S,N,N,AUTOMOVIL,HYUNDAI,2011.0,Plateado,9138633.0,N,Región Metropolitana de Santiago,Las Condes,Otra,19a. Comisaría Providencia Prefectura Santiago Ori,22-09-2012 0:00,DHHF53YO LO DEJE ESTACIONADO EN LA DIRECCIÓN INDICADA  DESPUÉS FUI  UN PUB Y CUANDO VOLVÍ EL AUTO YA NO ESTABA  LLAME A CARABINEROS Y A LOS 10 MIN LLEGARON  TOMARON LA CONSTANCIA Y VIERON QUE HABÍA VIDRIOS ROTOS EN EL SUELO  CON LOS MISMOS CARABINEROS VIMOS QUE EL AUTO HABÍA SIDO ENCONTRADO Y TRASLADADO A LA TENENCIA DE JOSE SANTOS OSSA EN LA COMUNA DE RENCA  AUN NO VE EL VEHÍCULO  TIENE QUE IR A LA COMISARIA A VERLO AUN NO TIENE EL NUMERO DE LA CONSTANCIA REALIZADA EN LA 19º COMISARIA DE PROVID,S,SI
69784.0,BCJY97  ,03-06-2015 0:00,LIBERTY,,1372889.0,04-06-2015 0:00,Otra,Otra,Otra,7:15:00 AM,SEBV ENCONTRO ,S,N,N,AUTOMOVIL,TOYOTA,2008.0,Plateado,4136831.0,N,Región Metropolitana de Santiago,Las Condes,Otra,46a Comisaría Macul Prefectura Cordillera,03-06-2015 0:00,DEJO VH ESTACIONADO A LAS 800 DE LA MAANA EN DIRECCIÓN MENCIONADA Y AL VOLVER AL VH A LAS 1900HRS SE PERCATÓ DEL ROBO,S,NO
